comment,rating
"打卡送花枝丸 可以來試試
服務
外帶
餐點類型
早午餐
平均每人消費金額
$1-200",5
"環境乾凈，很有氣氛
餐點：5
服務：5
氣氛：5",5
"乾淨明亮
美食好地方
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
飯捲不錯 燴飯普通盤子可以用別種嗎 吃到後面都不知道要怎麼挖,3
好吃 歡迎大家來,5
"新開幕的店來吃看看🥰
今天吃醬燒豬肉加大 份量還不錯👌🏻
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200",5
店員很親切～👍 …,5
在虎尾又多了一個美食新選擇唷！服務人員態度非常親切❤️,5
"服務人員很棒很貼心❤️
東西看起來還不錯🤭 …",4
超級好吃讚啦 一定要買不買會後悔的～,5
店內裝潢很漂亮！,5
店內很有質感,5
"服務人員親切
店面乾淨
還有熊熊可觀賞
餐點也很方便
餐點：5
服務：5
氣氛：5",5
"店內環境不錯👍
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"很感謝包月的晚餐👍
服務
外送
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
為了花枝丸而來😀 …,5
"好吃，讚讚讚
服務
外帶",5
"服務態度👍
店內環境👍
虎尾新氣象👍
外食族又多一個選擇
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200",5
"服務人員親切！口味很多！
還有賣鍋燒燴飯",5
點一份脆皮卡拉雞，料超級少,1
整體裝潢很漂亮，東西又乾淨！飯捲是真襄🥰 …,5
"終於進駐雲林了！在台南吃過後無法忘懷這獨特的口感！
餐點：5
服務：5
氣氛：5",5
"終於有好吃的飯捲了
服務
外帶",5
"非常好吃！服務也很棒喔～
服務
外帶
餐點類型
晚餐",5
"非常好吃
服務
內用
餐點類型
晚餐",5
好吃😋價格實惠又美味 …,5
"雖然我還沒吃，但是打卡五星有花枝丸
餐點：5
服務：5
氣氛：5",5
"服務良好，餐點美味
讚讚 下次再來
餐點：5
服務：5
氣氛：5",5
"打卡五星送花枝丸
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200",5
"服務親切 很棒
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
"新開幕🎉🎉 小孩大人都愛吃、趕快買來嚐鮮😋😋 …
服務
外帶",5
"飯卷好吃，員工服務親切
下次還會再來
服務
外帶
餐點類型
午餐
平均每人消費金額
$400-600",5
"裝潢很漂亮，店員很親切，牛肉飯卷很好吃😋
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"招牌辣味飯捲
打卡送花枝丸讚讚
服務很好
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
服務態度很好！,5
店員親切 貼心 服務周到 好吃,5
"好吃 再光顧
餐點：5
服務：5
氣氛：5",5
👍 …,5
超好吃的飯卷,5
"乾淨，好吃 ，衛生
快點來買
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
好棒喔超級讚的打卡有花雞玩,5
"好吃哦😋
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"燈光美氣氛佳，價格便宜，店員親切👍 …
服務
外帶",5
"飯捲好好吃呀～～～
服務
內用",5
"服務態度很好(⁎⁍̴̛ᴗ⁍̴̛⁎)❤️
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
"新開幕 嚐鮮
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
"兒子說好吃，特地來買
服務
外帶
平均每人消費金額
$1-200",5
裡面袋子用太緊 根本拉不出來 傻眼,1
"我也覺得很棒
超喜歡的啦
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
"新店開張，送花枝丸！
趕緊約起來",5
"好吃 服務人員態度好
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
"好吃新開的 歐ㄧ係 大家多多光顧
服務
內用
餐點類型
早午餐
平均每人消費金額
$1-200",5
"不錯吃
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
好吃,5
"裝潢很美 餐點好吃 推推
服務
內用",5
店員服務佳,5
讚 好吃,5
服務態度好,5
好粗,5
店內裝潢好看,5
"非常好吃！
服務
外帶
餐點類型
其他
平均每人消費金額
$1-200",5
打卡送花枝丸 飯捲不錯的選擇 口味多樣,5
"好吃
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
非常好吃😋 店內很乾淨 …,5
"餐點很好吃服務很好👍
服務
內用
餐點類型
晚餐",5
"份量偏少，口味還可以
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",4
"好吃，服務親切👍
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"新開的海苔飯捲 開幕送花枝丸 來嚐鮮🍣
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200",5
"店員非常親切，服務品質非常好👍
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
好吃,5
好ㄘ,5
好吃,5
"打卡有送花枝丸喲！
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
"虎尾新店
台中打卡明洞
開在中正路哦
推薦大家哦
好吃",5
"店內有質感 很棒的服務
服務
內用",5
讚！服務人員態度好,5
好吃😋 …,5
新開幕～～,5
出餐極快,4
推，推，打卡送花枝丸,5
好吃,5
好吃,5
"飯捲用料豐富
服務人員親切
餐點類型
午餐
平均每人消費金額
$1-200",5
明洞好吃！,5
"新開的飯捲 環境乾淨 價格實惠
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
"打卡送花枝丸
服務
內用
餐點類型
早午餐
平均每人消費金額
$1-200",5
"服務人員態度很好！！
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
"店員親切
東西好吃😋
服務
外帶
餐點類型
晚餐",5
好吃 服務親切,5
好吃😋 …,5
"送花枝丸，讚～
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
"服務親切👍👍真材實料 …
服務
外帶",5
"打卡送花枝丸
服務
內用
餐點類型
早午餐
平均每人消費金額
$1-200",5
環境很好 東西多樣,5
"下次一定
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
"餐點好吃
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"新開的來品品
服務
外帶
餐點類型
早午餐
平均每人消費金額
$1-200",5
卡拉雞飯卷很好吃😋 …,5
很不錯,5
好吃😋 …,5
好吃👍 …,5
環境衛生 服務親切👍 …,5
"齁甲
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
裝潢好看,5
新開幕,5
超好吃,5
"好棒，
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
好吃的飯捲就在這裡,5
讚😍😍 …,5
"超讚👍 …
服務
外帶",5
"好吃！
服務
內用
餐點類型
晚餐",5
"現點餐點好吃
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"方便
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
好好吃！,5
"好吃喔
餐點類型
午餐
平均每人消費金額
$1-200",5
"很好吃👍🏿
餐點類型
晚餐
平均每人消費金額
$1-200",5
店員態度很好,5
"飯捲很好吃👍 …
服務
外帶",5
"全部都很好吃
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
讚讚,5
"店面很乾淨
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"好吃！！！
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
打卡送花枝丸唷！,5
"花枝丸好吃
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"服務態度好
服務
外帶
餐點類型
午餐
平均每人消費金額
$200-400",5
"糖醋雞丁
餐點：4
服務：5
氣氛：5",5
服務態度佳,5
"好好粗🥹
餐點：5
服務：5
氣氛：5",5
"來嚐鮮
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
魷魚飯卷  好吃！,5
讚,5
服務員很好,5
"服務人員親切
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
讚,5
"讚
服務
外帶",5
好吃的韓國飯捲,5
"吃看看嘍！
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"環境乾淨明亮
服務
外帶",5
👍👍👍 …,5
"慶開幕恭喜
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
飯捲很讚,5
"好吃
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200",5
很棒,5
"很好吃
服務
外帶
餐點類型
晚餐",5
飯捲好吃👍 …,5
"餐點好吃。
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
好讚唷！,5
"很期待美食
餐點：5
服務：5
氣氛：5",5
"超讚！
服務
內用
餐點類型
午餐",5
"服務人員親切
服務
外帶",5
免費花枝丸,5
非常讚,5
服務好,5
"打卡送花枝丸！
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
"明洞好吃！
服務
外帶",5
好吃,5
"讚👍🏼
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200",5
很棒,5
經濟實惠,5
👍🏻👍🏻👍🏻 …,5
很好吃,5
送花枝丸，3Q,5
"值得推薦
服務
外帶
餐點類型
早午餐
平均每人消費金額
$1-200",5
"打卡送贈品
服務
外帶
餐點類型
午餐",5
"讚讚的飯卷
服務
外帶",5
"超讚
餐點類型
午餐
平均每人消費金額
$1-200",5
非常好,5
"好吃！
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
"好
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"送花枝丸
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
"環境整潔
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
打卡送花枝丸🍡 …,5
讚,5
讚讚👍 …,5
好吃,5
很好吃,5
好吃！,5
👍👍👍 …,5
讚,5
讚讚,5
打卡送花枝丸！,5
好吃,5
讚讚👍 …,5
"吃吃喝喝❤️
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
👍👍👍👍👍 …,5
"很好吃
餐點類型
午餐
平均每人消費金額
$1-200",5
讚,5
好吃,5
"好吃
服務
外帶
餐點類型
早餐
平均每人消費金額
$1-200",5
"讚
服務
外帶
平均每人消費金額
$1-200",5
好吃,5
好吃😋 …,5
好吃,5
好吃,5
"好吃😋 …
服務
外帶",5
"好吃,^^
餐點：5
服務：5
氣氛：5",5
