comment,rating
"外帶了炸醬麵，原味五花肉，海鮮煎餅，石鍋豬烤肉拌飯，炒年糕泡菜口味，和涼拌豆芽，炒碼麵
分量都很足夠感覺還蠻划算的，
食量中等的我們麵類飯類還一次吃不太完，
每樣餐點都有特色，而且都很開胃，會讓人不自覺一口接一口

其中讓人下次還想再吃的是
原味五花肉
炒年糕
海鮮煎餅
炸醬麵
整體而言是間還不錯的韓式料理店",5
"闆娘是原本涵香館的闆娘，這次休息一陣子後改名重新開張～憑學生證還有折扣喔！

這次我們點了石鍋拌飯、粉條、煎餅～
石鍋拌飯的鍋巴香脆剛好，沒有燒焦，如果能再搭配一點韓式泡菜會更到味！
粉條Q彈，炒得香氣鹹淡入味，個人很喜歡！
煎餅跟一般吃的薄脆不同，是比較厚實的口感，不會粉感很重！
總體來說口味不錯，但算是帶有台式口味的韓式料理～",5
"老闆娘人很好，出示學生證也有福利折扣！價錢也很便宜！拌飯量很足很好吃，涼拌豆芽也是很清爽(⁎⁍̴̛ᴗ⁍̴̛⁎)
服務
外帶
餐點類型
晚餐",5
老闆人很好，我們四個人去招待一堆，拌飯好吃，環境很乾淨,5
阿姨手藝真的很厲害，一個人可以出好幾道料理，味道大贏連鎖店，阿姨人很好，手藝也一級棒！店裡只有阿姨一人，尖峰時段要稍微等待一下！這次旅程讓我們臺南人很驚艷的一家韓式料理！下次來虎尾一定會再來！,5
海鮮煎餅裡面疑似有蝦米，結果家人吃了都過敏嚴重。炸雞口味也吃不習慣……,1
"老闆娘超親切！
憑學生證可以折20
超划算 願意每天都光顧的餐廳
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
"豆腐湯好喝！拌飯是拌好醬料的飯，不是白飯，外帶的時候不用擔心碗小小的不好拌。
阿姨人很好很認真，希望開學後你的生意會變好哦❤",5
超讚的耶 尤其是石鍋拌飯 那個過巴超好吃，然後烤的松阪豬也很好吃推推，炸醬麵也不錯 ，學生折20🤩 …,5
"石鍋拌飯很好吃 海鮮煎餅份量超足 吃到會很撐
阿姨人也超好！下次想再去吃！",5
"料理都很好吃，環境乾淨涼爽
店員超級親切❤️

很推海鮮煎餅跟辣豆腐腦湯，非常讚👍

海鮮煎餅吃起來QQ的，份量很夠
下次再來吃",5
"開沒多久的店
阿姨人很體恤學生在外生活所以價格都會便宜
料多實在又很飽
走平凡的韓國料理味
阿姨很好客也會問口味可不可以",5
"感謝🙏闆娘提供蔬食料理。
如同家的親切感。 …",4
"口味算不上是韓式料理
如果抱著是吃韓式的心情來 點餐上可能需要注意
但如其他評論業主很熱心",3
"有個用護腰講話太囂張。看到留言,如果是用在她身上顯得做作了…
餐點：1
服務：1
氣氛：1",1
"餐點非常好吃!!! 會想要讓人一直回去吃 老闆娘人也超級親切可愛的🥰🥰
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
"老闆好可愛 東西也很好吃喔～
服務
內用
餐點類型
晚餐",5
阿姨對學生很好，量給的很多，炸雞很酥脆，石鍋拌飯裡面的鍋巴脆脆的，吃起來超讚的。,5
"海鮮煎餅好吃且真材實料，石鍋拌飯也是有相當的水準，有機會會在光臨
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
好吃,5
"服務態度良好！親切問候 用餐起來很舒服
餐點優秀 是適合家庭聚餐的好地方✨
總而言之超棒的🍾 …",5
"素食石鍋拌飯非常好吃！搭配泡菜豆芽小菜更加下飯！
真的太好吃了！！！",5
"阿姨人很好～
味道還不錯",5
"海鮮煎餅燒焦了，整個都是焦味，裡面還有蛋殼
餐點：1
服務：3
氣氛：3",1
阿姨人很好 好吃又大碗,5
"婆婆人很好 食物價格不錯 吃起來滿韓的好吃
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
"阿姨對客人們超友善
雖然只有她一個人做
要忍耐一下 好吃的東西值得等待
東西好吃 吃得飽
值得在回去吃
服務
內用
餐點類型
晚餐",5
老闆娘人超好，還教我如何拌石鍋拌飯呢~👍👍 …,5
"東西不錯，雖然沒有很道地，但老闆人很熱情
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：4
服務：5
氣氛：4
建議的餐點
石鍋豬烤肉拌飯",4
"新開幕的韓式料理，老闆娘超級親切！！
來就送小菜🤩 …",5
整間店很有家的感覺，阿姨親切又可愛，餐點也好吃到不行喔😋 …,5
"老闆娘人很好～來了第二次！真的很喜歡～
服務
內用",5
老闆娘人很好、生菜包肉大推、辣醬讚,5
老闆娘態度好，餐點美味，出菜速度很快，吃得很飽,5
"雖然座位少，但是餐點跟服務真的好！
餐點：5
服務：5
氣氛：5",5
"每道餐都很合胃口很棒特別是炸雞跟煎餅。
服務
內用
餐點類型
午餐",5
東西還蠻好吃的 老闆娘人也很好 推✨,5
老闆娘人很好！食物也好吃～,5
老闆娘人很好,5
"外帶也很好吃😋
人參雞非常驚艷👍 …
服務
外帶",5
"可帶寵物
東西好吃👍
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",5
東西好吃老闆娘很親切～,5
"阿姨很親切 很好吃 平價❤️
服務
內用",5
阿姨人超讚 送一堆小菜,5
石鍋牛真的好吃 大推！！,5
謝謝阿姨招待小菜 年糕 東西好吃 ^^,5
阿姨人nice~ 石鍋拌飯推👍 …,5
"親切 好吃 實在 ~
會再來 ~😀 …",5
"餐點道地價格平民
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：5
建議的餐點
石鍋豬烤肉拌飯, 石鍋拌飯 豬",5
"好吃的韓式料理！
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
好吃的部隊鍋、泡菜煎餅,4
"餐點還好 價錢有點貴
服務
內用",2
"阿姨人很好 炸雞讚讚
服務
內用
餐點類型
晚餐",5
東西便宜又好吃！,5
餐點好吃！服務好,5
石鍋拌飯好吃,5
老闆娘人很好,5
阿姨很親切,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
