comment,rating
"虎尾好吃的火鍋店，菜盤很夠，壽喜鍋牛奶鍋湯底味道夠，裝潢很美，廁所很乾淨。 現場冰淇淋口味雖多，冰淇淋建議可以一台就好，但是原料要認真一點，好吃的冰淇淋一隻就夠，甜點還是要好吃
餐點：5…
全文",5
"燈光美氣氛佳～
冰淇淋好吃～口味很多種～
餐點：5
服務：…
全文",5
漏勺可以換不會導熱那麼快的材質嗎？吃個海鮮從頭被燙到尾 拿衛生紙隔著拿也是一樣很燙！,4
"11/19訂位12:30。
12:15報到，12:20服務人員告知可入位，但朋友未到齊，擔心入座開始計時，表示要等12:30才準時入座。
沒想到一路等到12:46才入座，等待時間詢問櫃檯服務生為什麼12:30訂位卻沒有位置？服務生表示您是第一順位。
原來訂位的意思是候位順序？",1
"餐點好吃，冰淇淋飲料多種選擇，值得嘗試
服務
內用…
全文",5
"湯頭好，氣氛佳
叭噗種類多，環境乾凈
慶生活動員工賣力熱情有活力
服務
內用…
全文",5
第一次來吃，內部裝潢有台中輕井澤的感覺，價位中等價位，牛奶鍋湯底不錯，喝起來牛奶味濃厚，喝多不膩，一般鍋物的湯底較淡，點海鮮類的餐點CP值較高，單點的價格也可接受，有冰飲和熱飲、雙淇淋可以吃，會讓人下次再來吃～ 全文,5
"相同價位比台北份量多很多
服務人員親切
裝潢的很氣派
不過長桌坐在裡面的要出來很難出來…
服務
內用…
全文",4
"🌟雲林的火鍋店，野川堂算是裝修上檔次的了。
用餐環境乾淨，空間感也不會太擁擠，家庭、同事聚餐也蠻適合的。
當天我們點了2鍋: … 全文",4
"帶朋友來吃
推薦海鮮的鍋物
這家還是使用傳統發票 … 全文",5
"來雲林面交商品順便找到CP值很高的火鍋店
服務
內用…
全文",5
"不管食材新鮮度 還是環境
都很優👍👍。
但服務人員送東西過來，放著也不說話 … 全文",4
"外觀上十分吸引人，內裡也相當有味~就是門口停車位少了些。

點了兩個鍋底，麻辣跟燒酒藥燉，都是個人覺得很高級的味道，尤其燒酒藥燉，那個酒香超爽，不過開車不喝酒切記。 … 全文",5
"裝潢漂亮，氣氛好，食材新鮮，每人平均消費在400元，整體而言算不錯，唯一美中不足就是停車位很有限。
服務
內用…
全文",4
"第一次消費，鍋物整體都還不錯，但當拿起杯子裝飲料時看見杯內沒有清潔乾淨，擦起來還黃黃的⋯鍋子餐具會不會也如此？整個好感度大幅下降！（放上清潔前後對比）
服務…
全文",3
"五年多前剛開幕時因為大器的裝潢外觀媲美台中輕井澤 吸引許多人去朝聖
店內空間非常大且寬敞 常常一位難求
多年過去 有時去用餐人潮依舊不減 … 全文",5
經營者是用心打造用餐空間。可惜沒有後續的維護。中央水池溝槽都是食物。衛生紙。筷子。廁所洗手乳感應器故障無法使用。服務人員不夠熱忱。,4
用餐過很多次，還算好停車，服務人員很親切！餐點很好吃～會特地開半小時來用餐👍 …,5
點餐 送餐 收盤 全程都沒提醒用餐時間，用餐時間到前也沒提醒，剛吃完餐帶著老父親去那個巧可力牛奶，第一台出來只剩開水，換第二台只剩牛奶加水，父親說沒關係，我拿個冰回到座位時，一行七個人被趕到走道，父親拿著熱牛奶水在站走道上喝，我反應收盤的服務生怎麽沒事先提醒，至少讓我們也把甜點吃完，竟然回我可以邊走邊吃，我說難道要我像乞丐蹲門口吃，想不到頂我說門口有椅子。五十多第一次餐廳吃飯有被趕出門的感覺！ 全文,1
"今天家人生日來這邊用餐
剛好看到生日當天有贈送鯛魚片的活動
店家相當有心 … 全文",5
"那邊有很多款冰淇淋可以吃！
還有自動冰淇淋機，真是的很特別的體驗
只不過10人坐的座位設計的很不人性化，導致裡面的人很閒，外面的人很忙😂 …
餐點：5…
全文",5
"很幸運的不用等待，菜盤豐富湯頭不錯，肉品海鮮算新鮮，重點店內氣氛很足，尤其慶生有桌邊唱生日快樂歌！提醒大家：來這吃鍋要穿外套喔，因為冷氣強冷無比！
服務…
全文",5
"餐廳環境優，超日本風格，用餐氣氛佳，餐點好吃美味，香氣四溢撲鼻，聽著音樂用餐粉享受呦！讚👍讚👍 …
服務
內用…
全文",5
"裝潢氣氛不錯，餐點新鮮👍 …
服務
內用…
全文",5
"裡面超美的，食材好吃，生日肉品半價，還有人員幫你唱生日快樂歌
牛奶熊超可愛
服務
內用…
全文",5
"就是正常的火鍋
¶有冰淇淋 廉價飲料 咖啡機喝到飽
咖啡很難喝 … 全文",4
"氣氛佳的好去處，虎尾能有超好吃的火鍋真幸福。 湯頭食材很讚，麻油雞火鍋更是美味。
當天沒事先預約，有位子所屬幸運！
服務人員也非常貼心服務。
虎尾人快吃起來吧！
服務…
全文",5
"5/13母親節用餐，感覺店家在拼翻桌率
吃的有點趕….冷氣風很大剛好對到我們煮火鍋的爐子，火鍋煮不滾 利用旁邊裝蝦子的大盤子擋火，火鍋才能煮滾～
不過海鮮、肉品、菜盤很新鮮喔！
服務…
全文",4
超級推薦的～是慶生的好地方❤️服務人員唱歌很賣力👍謝謝祝福🥳 …,5
"牛奶鍋的熊熊也太可愛了🥰
牛奶鍋偏甜但又有點蒜味，好喝
麻辣鍋比較重口味偏鹹，涮肉吃剛剛好 … 全文",4
