comment,rating
"第一次去服務態度很差  客人進門 還在聊天 到底聊天重要還是賺錢呢！？
第二次用外送：玉米濃湯蓋子一大開就有一小根頭髮
幫客人加料嗎  還是顧著聊天聊到不該加都給他加進去？
你們價格已經算滿貴的 態度還那樣  還是請你們老闆重新教育訓練",1
平價約會好去處!,4
火鍋內容物應該只有照片的一半而已，食材很爛，很失望，還說c P值高?濃湯忘了上跟他們說居然還跟我們說要等一下，心想難道濃湯是一碗一碗煮的嗎，一句不好意思馬上補給你都不會說嗎？ 雖然之後很快就補給我了，但感覺很不好，尤其火鍋鍋的菜色,1
"奶茶好喝
鬆餅讚😉 …",5
"品質超不固定
有時候真的超難吃
義大利麵有水的味道
干貝咬下去是冰的
服務
內用…
全文",1
"東西好不好吃都不重要
能吃就是福
重點是 … 全文",3
"竟然可點35飲料而已, 裝潢,氣氛,音樂不錯!",5
"我點了一份海鮮清炒義大利麵，裡面有一顆淡菜後面一堆一條的線。我告知服務人員以後，他竟然只說要幫我換一顆，重點淡菜已經跟麵混在裡面了欸⋯⋯然後說要補也沒給，處理方式爛到爆炸。要是我財富自由我早就不吃了，但是我沒有🥺於事回家拉到爆炸^_^
喔還有披薩也很雷喔
沒有醬抹在披薩皮，乾到爆炸（跟我的心情一樣） …",1
"章魚丁我保證是沒有的
當初還有拍照 上面只有柴魚片+碎片而已哦~
還是其實是章魚粉我沒分吃出來 … 全文",1
"沒辦法營業到10點就不要放那個時間，8點去就跟我說收了？？？？？？

5/31編輯— … 全文",2
因為看完全中運而去吃飯，環境優美衛生，員工面帶微笑有禮貌，廚房上菜速度快，整體而言很舒適~值得推薦。,5
"4/5去的，為我們服務的女店員態度不佳，一直蠻不耐煩不願意回答問題的感覺。

我點的是『干貝義大利麵』，價格偏貴因為標榜有干貝，但『干貝』吃起來卻像是『花枝丸』，根本魚目混珠。 … 全文",2
"薯條好吃
份量有點少
茶還不錯",3
"泰式海鮮湯麵
湯頭味道還可以，配料有三隻鮮蝦、一小朵花椰菜、四顆蛤蜊、五小條彩椒，面體普通，份量正常，蛤蜊新鮮，但蝦子就口感較差（可能比較不新鮮）。
以價格170的義大利麵來說，整體偏弱。",2
"複合式餐廳，充滿年輕人的風格。
餐飲都是單點，沒有套餐，顯得價錢便宜，但如果一樣一樣加起來，總價就不便宜了。
焗烤馬鈴薯很細、很香，好吃。",4
"焗烤馬鈴薯超好吃
來吃好幾次
還是最愛👍
Cp值高高 …
服務
內用…
全文",5
"青醬燻鮭魚燉飯的鮭魚是肉末般的份量
建議大家不必抱太高的期望
抹茶奶綠味道很化學很香精
但內用有提供飲用水",1
"前陣子下班8:10到貴店門口問還有沒有，才剛下車你們店員就跑出來說結束了，本來想外帶居然連問都不問。
營業時間根本假的。
要是沒有要營業到那個時間請你們好好想想，不要欺騙大眾，若是營業到9點還可以理解，實在是太誇張了。",1
份量滿多的，白醬是好吃的白醬！,5
用熊貓點了一份海鮮泡菜石鍋拌飯，菜單上寫「+飲料或湯」（不就是表示含湯或飲料？），於是在備註填了飲料，但最後餐點送來卻少了飲料，向熊貓反應，得到的回覆是：「該餐點是單點，所以沒有附飲料或湯品，因此無法補償」⋯⋯那餐點後就不該加上「+飲料或湯」吧！不補償或退款可以接受，但至少也補送飲料吧？知道給消費者造成不好的經驗，卻也完全沒有要好好處理啊！這樣不算店家欺騙消費者嗎？,2
晚上8：00用餐，小姐就在說8：15點餐結束，9：00休息，然後導引到門口旁邊的座位（我想坐裡面）。不巧剛好一家人在8：15進來用餐，店員就跟他們說已經休息了，然後還沒8：30就在掃地拖地（天啊，客人用餐，你們在旁邊掃地！！！）8：30多分時，又有一家人要來用餐，當然也被你們說休息了。直到8：40用餐完畢。不知道你們開店是要做生意還是趕著下班？？,1
"海鮮奶油焗烤麵味道不優，蝦子是小蝦仁。
雙莓雪泥也不建議點，喝起來就是糖漿冰水。
完全喝不下口
玉米濃湯口味還行。",1
平價，葷素皆宜，適合小家庭餐敘，適合不挑食的人，因附近有自己的停車位，停車免煩惱，已來消費第二次。,5
嚐鮮~水果鬆餅不錯吃份量夠，飲料也好喝，日式咖哩豬排飯配菜只有高麗菜絲若能增加綠色蔬菜會更好，肉質炸的偏硬！,5
有提供素食餐點,5
環境不錯，食物也還合自己的胃口，但是我有一次，走進門，都快走到店家的廁所了，還沒有員工來招待，還是這間本來就不回招待了 🤔🤔 …,4
"培根蛋麵用減脂培根會破壞風味，減脂培根的味道不好，沒有黑胡椒，也沒有起司的味道，所以缺了點鹹味。
培根玉米濃湯有股油耗味，感覺上粉放的多，湯的味道單調，沙拉很好吃。",3
真的是一個小確幸的好地方!價格超值!餐點好服務好實在太超值了是一個一去再去的地方!强力推薦,5
"燈光美氣氛佳，環境舒適，適合闔家用餐的好地方！
服務
內用…
全文",5
部隊鍋超難吃…湯頭跟料都不ok，這個價位一般會搭個紅茶綠茶什麼的…完全沒有，還要再花幾十塊買飲料…加起來價錢非常高，cp值超低，建議刪除不擅長的料理，專精幾樣就好了…,2
"東西不算貴,但份量算少,一進店,店員看一下也沒理我們，我們就自己找位置坐,店員拿菜單過來丟了就走,臉超臭也沒講話，再來過去結帳，結帳那個也臉很臭，只說餐點對嗎，找錢也沒表情，也沒有禮貌性說聲謝謝，我認為不是花錢就是老大,但你們做簡餐業的,這樣態度好嗎？客人沒欠你錢...",1
以蝦卵充當明太子，不明麵製物取代干貝，明太子干貝丼飯的關鍵要素都被貴店極具巧思地置換了，建議貴店可以把該餐點改成調理包形式，價格砍半，滿足想吃丼飯卻因預算不足的消費者，這若在大賣場一定會大賣，但還是別在餐廳出現會比較好。 … 全文,2
同時點了一份招牌總匯和一份海鮮總匯，海鮮的先來，快吃完了，另一份招牌總匯還沒上！！！,1
"東西在地真的很好吃
Cp值很高
特別從台北下來玩經過此地
覺得很棒",5
從剛開幕時吃到今年還是很棒的店，從不走味😍 …,5
"簡餐雞腿很好吃
服務
內用…
全文",4
"環境清幽,休息聊天的好地方
服務
內用…
全文",5
"章魚pizza沒有章魚==..
海鮮總匯焗烤吃下去以為是夏威夷口味
問一問才知道料是放蟹肉絲+玉米+鳳梨喔 … 全文",1
難得在虎尾這個小地方發現一家特色咖啡廳，今天點了海鮮咖哩飯還有青醬海鮮義大利麵，咖哩飯料多偏微辣的口味讓人難忘，義大利麵麵條口感Q彈，海鮮料多，cp值很高，值得再度光顧。,5
