comment,rating
"肉盤上很快，都來不及烤，桌子就堆滿了很多肉，感到很有壓力。
肉的品質也不太好，吃起來口感有點糟⋯
換烤盤、加火鍋湯都必須自己叫服務生，加火鍋湯甚至需要自己用，這樣還需要收一成服務費？？？？ 一直按服務鈴也不會來服務，服務態度非常有改善空間！
整體體驗下來不太舒適，不會想再來。 全文",1
服務態度很棒，生魚片好好吃。,5
"好吃❤️ 就算人多服務也很棒！
一個人去吃也可以很享受😎 …",5
服務很棒，上菜速度快，網子換很勤，食材新鮮，炸豬排鮮嫩多汁，讚！,5
"食材種類多，肉類，海鮮都很新鮮，服務態度不錯，價錢評價，去了還想再去！感覺很棒！
服務
內用…
全文",5
"價格再親民點就爆好了
服務
內用…
全文",5
"都有收服務費了
人力明顯不夠
點個餐 等了半小時都還沒送過來 … 全文",1
食材很新鮮，生魚片也沒縮小或減少，肉品也都很讚。上菜速度很快，個人認為虎尾的石頭比其他縣市的石頭都來得好，有些石頭真的悲劇到不行，幸好虎尾的沒讓人失望。,5
今天帶毛孩復診，想吃個飯，問了很多家都不能帶毛小孩入內，最後問到了石頭，可以帶毛小孩入內，店員服務也很好,5
"餐點蠻好吃的，推薦哦
服務
內用",5
好吃，服務也不錯！,4
服務生態度有夠差 跟他說什麼都不會回應 叫他收個盤子也都不收 真的很傻眼以後不回來了 想來嚐鮮的建議你去別間,1
"餐點表現還可以，點1份的份量真的很小，但我覺得這樣反而剛好，不會浪費，我們吃得很飽。我帶小孩去，服務生有貼心問是否需要兒童座椅

位置很大而且每個空間都隔得剛好，感覺很像有自己的小空間吃飯，帶孩子去的體驗感滿分，很棒！",5
"今天久違的再訪
發現魚下巴有土味 … 全文",3
很久沒有和家人來聚餐了，今天一進店門就感覺整個氣氛怪怪的，服務人員的態度很不親切，收時餐具兵乒乓乓的，置換烤肉網用丟的，用餐時間還沒到就來回徘徊好幾次想打掃收拾，感覺像是催促客人趕快走，事後服務人員叫了老闆娘一聲媽，才知到是自家的小孩，我想是換了老闆娘了，還是以前的服務態度好。總之就是服務態度很不好👎，不會再光顧了！😠 …,1
爛透了！一歲5個月的小孩也酌收80元清潔費？！重點是我們還坐自己的嬰兒車在睡覺～最後醒來吃一點東西就⋯,2
"服務態度極差 肉的品質也不好
這收10%服務費根本是來買爛服務的？
跟以前來吃的感覺不一樣
好失望
服務
內用…
全文",1
"1.明明十點五十幾分才「跨」進店裡，菜單上被偷時間寫十點五十開桌，還要反映才願意改。
2.有「非常多次」，媽媽等著帶小孩去廁所，然後不同的店員總是把餐車卡在我們旁邊，完全無視我們需要出去讓我們站著等很久。
以上兩點，我不知道1是否是故意的，但2很顯然就是員工訓練有問題，希望店長可以重視，尤其價格越來越高，這樣的品質讓人覺得不開心也非常不貼心。",3
"服務人員做指甲真的很不ok
不管是內場或外場 客人觀感都不是很好
希望主管能注意一下 員工的衛生檢查
服務
內用…
全文",3
"服務態度佳，有停車位。
推 提拉米蘇、骰子牛好吃😋 …",4
"吃到飽餐廳，火烤兩吃。菜色種類繁多，但每個種類單點份量略少，好處就是可以每個都點來吃吃看，再針對愛吃的東西多點。另外點了卻吃不完的東西會有罰鍰。
服務…
全文",4
"跟斗六店比餐點品質差非常多
有待加強",3
"第一次吃吃到飽然後一點都不飽🙂
點的東西都沒到就要最後加點了
送了5次單，大概只來了3次，沒有不能接受陸續上菜，但單子直接被消失是什麼概念? … 全文",1
"服務人員肉盤上菜直接放椅子 連送的什麼肉我們都不知道 服務態度極差 食物挺好吃的
服務
內用…
全文",2
"鳳螺一份一顆？
美生菜一份一片？
木耳一份一小片？ … 全文",1
"沒停車位 價位中價位 服務好
有吧檯 飮料 冰品 醬料 燒烤 火鍋一起  蠻多的年輕族群喜歡 要預約 有生魚片 壽司手捲 喜歡的選它就對了！",3
"服務真的很好，看評論有說上菜速度慢，但我覺得上菜速度很快呀，而且很乾淨，而且贈送的生魚片很新鮮，擺盤也很漂亮唷！
為我們15人服務的女生，那個笑容真的很棒。",5
人員算親切，但點餐時要問清楚開頭的肉盤是否要吃甚麼不吃什麼，目前火鍋感覺店家貌似是不想也不建議推，因為話術聽起來就是挺明顯是如此意圖的，哈（反應也是）。,4
"最後點的東西一樣都沒上
服務
內用…
全文",2
"晚班男店員真的很不ok欸
是新手嗎？
感覺搞不清楚狀況 … 全文",1
"當時外場店員只有一人，但服務很好，速度不會太慢
整體用餐來說很不錯",4
菜色多，服務好,5
"平日晚上用餐，一桌坐八個人，上菜速度尚可但量給的很少，有一些單的菜好像也沒上，冰箱的冰給的選擇也不多，原本有明治的冰棒也是問服務人員後來才拿出來，說有時候要看時間點給？一餐六百多元連冰也給的不乾脆，感覺品質跟以前有落差，之後不會特別想光顧。
Ps.按鈴請服務人員服務來的速度是蠻快的，也很勤勞幫忙換烤網，這是不可否認服務人員的用心",2
換老闆了？現在東西變少了，生魚片只來兩種共五片，沒有鮭魚，旁邊的蘿蔔絲少到可以算出只有13根。出餐速度超慢，40分鐘內送出兩張單，沒來半盤，坐下第46分終於來了第一盤肉，再20分鐘後提醒最後一次加點，其中來了一盤大肉兩盤小肉，跟桌邊服務員反應問題被說東西有來啊！而且還是大盤的喔！就想問近50分鐘沒肉吃，這家店叫燒烤吃到飽啦！坐下不到一個小時就想趕人，其中50分鐘沒肉吃，只吃桌上本來就有的火鍋，烤爐至少閒置半個小時沒烤任何東西，桌上光溜溜，只能看手機分散注意力，不然要餓死，結帳 … 全文,1
"餐出的非常慢
份量還都亂給
根本來不及好好用餐完就一直被趕 … 全文",1
"是第一次來吃，覺得火鍋的湯頭滿好喝的
但到最後送餐點的數量令人有點傻眼，
我們有兩個人吃，其中點了一份牛肋條送上來數量只有一個，這是要我們兩個人一人一半的意思嗎😅 … 全文",2
"還沒1個半小時就來問要不要最後加點，回說不用加點之後，女服務員直接就把烤肉及火鍋兩爐都熄火，明明還在用餐，這種舉動非常不尊重客人。
服務
內用…
全文",1
上次去吃火候偏小，告知服務人員，回覆爐火就是這麼大，但我們烤肉烤超久肉才熟，四個人沒吃到幾塊肉，兩小時就到了，感覺極差，完全吃不飽，開飯館就不要怕客人吃，爐火設這麼小，我來旗艦店就是要吃開心的，這價位我寧願跑遠一點吃斗六色鼎還比較開心～,1
"同樣價位去吃色鼎就好了 不用來這裡受氣 多學學人家的服務態度 比你們好一百倍^_^
平均每人消費金額
$800-1,000",1
"這是吃到飽嗎🙁 真的沒有吃飽耶！漏單不知道幾次？上菜的速度太慢囉！沒吃到什麼就到了最後一次加點.....12個人還是只能一次點五份嗎？
謝謝服務生～都辛苦了！希望出菜速度還是快一點～ …",2
雖然晚餐時間人多，但送餐速度還是蠻快的，炸蝦跟奶酪真的很好吃，生魚片很新鮮，可惜只有一份,5
如果你吃過其他家如色X、X鼎等吃到飽燒肉後，你會覺得肉的品質以及每次給的數量真的...NG，很少看到點了一樣肉來，結果只有1塊 or 2片?整體而言沒有這個價值，服務態度是好的，但CP值真的低,3
"出餐非常的慢
又露超多單
我們12個人用餐 … 全文",1
"龍蝦沙拉 一片葉子加一小哺沙拉
是要餵給螞蟻吃嗎 傻眼死
賣相超差還敢放上 … 全文",2
雖然一直漏送餐點來。但會詢問客人餐點是否到齊我覺得很好，不然店裡那麼多人真的很難注意到漏送,5
最近這幾年「出餐速度越來越慢」、「拖單吃單狀況越來越嚴重」，不是說單子搞丟，就是說單子沒看到還在找，容易吃不飽又一肚子火！,1
"近年來生鮮海產直播當道，覺得石頭的食材慢慢跟不上。

不常吃，中秋節再次嚐鮮，越多人吃的越緊張＞<。 … 全文",3
"接待服務好，有附停車位好停車
平日吃上菜速度還蠻快的，網子也換很勤👍
但是內部出菜員工訓練要加強，沒點牛肉卻來牛肉，點了鯖魚卻來秋刀魚 … 全文",4
"咖啡凍很好吃    (((上面好評下面負評)))
所以我會為了咖啡凍而來
記得一樣要準備奶精喔❤ … 全文",4
"烤肉的品項少，用餐時間有3分1的時間在等點的肉來，速度略慢
建議點肉品那張紙就好，其他普普通通",3
醬料是一絕。服務速度快。上菜速度要看運氣，有時快，有時慢。,4
"出餐很快 服務態度很好、很有禮貌👍🏻
整理桌子速度也很快 巡桌很有效率！！
假日五百多塊可以有燒肉炸物、壽司、火鍋等等 … 全文",5
虎尾火（鍋）烤（肉）兩吃的好地方,3
"換了新的菜單，好吃的東西都沒有了
食材跟熟食也越來越少了
比較常點的那些食材跟熟食都沒有了 … 全文",3
"好吃，但是上餐太慢.
（這是六顆星多出來的那一顆）
服務
內用…
全文",1
"餐點不錯，味道也很棒，大推冰棒吃到飽
餐點：5
服務：5…
全文",5
"希望出餐速度可以再加快。
我們在服務人員送來第一單的餐點就已經交給服務人員第二單，第一單的餐點都吃完五分鐘之久了，第二單的餐點還遲遲未到。",1
有用餐時間限制，約二小時。可循環點喜歡的東西，份量少的看不到。龍蝦沙拉是蝦泥絞碎拌沙拉，約一小口。只吃的到沙拉，感覺上很差。,3
"服務生每個都沒精神
整個都沒胃口了
傻眼 … 全文",1
第一次來，很推薦，東西好吃，上菜速度也很快,5
一般般，聚餐還可以。,3
豬肉的品質有待加強，有很多都是烤了更硬沒有一點肉汁，其他肉都還可以接受，所以確定跟烤的人無關😂 …,3
"好吃 燒烤 火鍋都很OK，價錢不貴。
Good place for barbeque and shabu shabu..",4
"從小吃到大!
已經變成古早味了~還是不錯吃的燒烤店!",5
點餐5次才來3次，問了之後單子竟然是直接消失，這樣的品質和服務都不到一餐529的程度，需要改進。,1
"價位對我個人來說算貴 但是吃的東西就能吃回本 是真的很棒的燒烤店 謝謝
服務
內用…
全文",5
已付完帳電腦卻沒記錄 下一個家人結帳還照收 賺很大？ 態度也沒感到抱歉！還好有發票證據 員工交接不清不能成理由 公司需有待加強！！,1
爛透了，憑什麼看桌子還有其他肉，就自作主張將客人點餐的份數減掉，還說得先把桌上的肉吃完，才補齊份數，第一次遇到這樣的服務,1
菜單上沒有了蛤蠣所以點了蛤蠣燒來吃，但因為沒有把全部蛤蠣燒的湯喝光所以不能續點，除了蛤蠣燒的湯沒喝完外我們點的東西都沒有剩下，一度懷疑我是在吃到飽餐廳嗎⋯⋯？一定要把湯吞完才能點？如果是這樣我倒掉的話你們不是也不知道？還是因為蛤蠣太貴吃不得？只是想吃個蛤蠣怎麼那麼難：）,1
"斗六PK虎尾
個人比較喜愛虎尾這家
用餐時也比較輕鬆、無壓力感
服務
內用…
全文",5
"送餐慢 點很多份 來的慢 又趕著客人走....
臭臉給你看 （女服務生）",1
"餐點都還可以，假日人多上餐有點久，
二樓靠窗動線不佳，牆壁的泥裝潢凹凸有點尖銳，朋友的小孩輕輕撞到頭就受傷了。",3
外送不行，雞排超級無敵小的，比早餐店小，咖哩只有醬，這樣價格100多實在太貴，給零顆星。,1
"從剛開張第1年吃到換五六七個店長…
我還是喜歡吃石頭 :)",5
一份的份量都小小的 不怕吃不完 吃完後再加點就好 服務也都不錯,5
態度有夠差 用餐時間還沒到就在那邊敲敲打打 不知道在不爽什麼,1
大約15:00去吃，客人比較少，食材出的快，服務生妹妹服務好，耐心解說， 沒午休時間，價位公道，CP值不錯,5
貴…肉還好……吃的很趕，服務員介紹完 ，就叫我們快點點餐要不然會吃不到………😥😥😥 …,2
我敢說我跟朋友都覺得比虎尾色鼎好吃.. 但跟之前的服務不太一樣 感覺變了 我比較喜歡以前熱情服務周到~,4
服務人員態度佳...上菜速度快...換烤網也勤...不過...牛肉多是重組肉...沒有鮮甜的肉汁與口感...實在是大打折扣...,4
以前餐點較多，近日去發現很多餐點已被移除，蠻失望的。服務態度還算不錯，都會主動上前換烤肉網。,4
"火烤兩吃物超所值
服務
內用…
全文",5
"今日中午帶家人來用餐，不是第一次來，所以明顯感受到服務員的服務相當不錯(至少今天我遇到的都很nice), 很愉快的用餐經驗，謝謝",4
"吃到飽的項目裡肉質算是很好的了
廁所在樓上相對比較不方便",4
"東西還不錯，但服務人員常常送錯或是太晚送來
如果可以多增加人手的話，應該會更值得去",3
"冰心地瓜紮實好吃 甜而不膩
被燒烤店耽誤了
服務
內用…
全文",5
"蚊蟲很多，要不是有冷氣還以為在露天吃燒烤。
服務生在換烤盤的時候將原本烤網上的食材用「拋」的到新的烤盤，好不容易烤熟的魚肉都散了^_^
烤肉的火小到肉要烤好久才會熟，就算反應了服務生也只是來看看就走了，我不知道是看看火就會比較大嗎？",2
嚴重吃單都沒東西烤了還不出餐…還看過菜單掉地上沒人理會…！結帳還會擺臭臉…！很久沒去了也不會再去…！,1
"那天吃得很飽！舒服～
服務生也很有禮貌，只是沒吃到冰淇淋讓我有點森七七😤 …",5
吃到飽，食材非常豐富，燒烤火鍋基本上都很充足，已經經營多年但環境仍可維持一定的水準，非特定節日二小時限制也不會刻意趕人，遺憾的還是這類點的一貫特色，食物品質有下滑趨勢,3
母親節用餐服務員態度還是很好，也會即時整理桌面，上餐速度也剛好，價位中等，好吃😋 …,5
雖然是吃到飽，但是餐點都不精緻，肉還好而已，寧願多花一些錢去吃更好的餐館,3
服務超親切，而且附近有專用停車位，食材也都很新鮮很好吃哦！值得推薦,5
餐點美味、上菜速度快且服務人員親切、收空盤超迅速，CP值高的店家，用餐過程非常愉快🤗 …,5
"糟糕透頂！
兩人份綜合生魚片一片鮭魚都沒有
當下以為是沒有提供鮭魚 … 全文",1
服務超好！真的很棒！難怪生意這麼好！肉的油酯分佈比其他分店好很多！好吃！提拉米蘇好吃😋 …,5
"服務態度很棒
雖然出了一點小狀況（服務生飲料打翻了）
但是處理的態度很滿意
用餐環境很愉快 很適合家人朋友聚餐",5
嘉義～斗六～虎尾！  嗯....肉品品質上嘉義勝過其他2家！還有生魚片可以點也有冰淇淋可吃！但服務品質上！ 嘉義卻是最差的！  以上！,2
"冰是平價的，獨立包裝的冰棒。
水果沙拉、日式麻糬、鳳螺、生包菜新鮮好吃，其他就算了😅 …",3
"環境排煙不太好，其他還可以
平均每人消費金額
$600-800…
全文",4
很抱歉，因為搜尋不到斗六石頭燒肉的資料，只能在虎尾店留言，他們服務態度極差，按服務鈴好幾次才有人過來，櫃檯服務員說話語氣也很差，想想吃得不多，為了地球環保這種店家就拒絕往來吧！而且一餐還要花五百多元，唉，想想真的不值得啊！,1
點了10份炸豬排 卻只來一份？點了一份茶碗蒸 結果都沒送來了 希望不要再壓單了 沒比較好,1
"可以選擇的烤物非常多，而且熟食也很多元，飲料冰品更是不錯！
服務
內用…
全文",5
好吃 只是離最後加點的時限還有十幾分鐘就要求要最後加點了 希望能改進,5
"沒有明顯的點單縮水，東西也不錯
不過他設定的一份量很少，點的時候要記得一次點多份",5
"當天接待員很親切，員工也很好。
服務
內用…
全文",5
火鍋烏龍麵超好吃科學麵也很好吃吃到我吃不下所以石頭火鍋我蠻喜歡還有我最愛吃的雞米花,5
服務很好，上菜速度快，只要吃無煙燒肉，它會是我每次的選擇。,4
點的餐點幾乎都沒有送來 詢問服務生還說餐點全部上完了 希望能改善謝謝^_^,1
"家人.同事.朋友聚餐的好地方。吃肉.火鍋.蛋糕.冰.飲料吃到飽.喝到飽👍👍在室內環境舒服.服務人員服務優質
冰淇淋中的麻糬冰超好吃 …",5
"東西一下上很快一下很慢 還會有漏上的
飲料機那邊全部都是甜的 沒有水或是無糖的飲料",2
態度不佳 一堆位子 看到帶小朋友的給最裡面位子 出去拿個東西都麻煩 不建議去,1
服務很，對客人和氣，有機會還會去吃，我是從北部來的，,5
"昨日晚上用餐 跟之前比較服務差很多
食材比之前好沒錯
服務在加強相信會更好",1
出菜速度太慢 服務還行,2
沾醬不錯，冰淇淋也好吃，但……停車場車位較少，假日不好停車，火鍋湯頭也較鹹,3
最愛有停車場的餐廳，而且東西好吃，服務不錯。冰品，飲品，甜點，燒烤，火鍋，熟食都很棒,5
"現場女服務員，慢吞吞，態度不佳，臉色不好
服務
內用…
全文",1
有一次去吃點了多次蛤蜊被告知不能這樣點，隔了好久今天去吃發現蛤蜊選項消失了！,1
有些有點的東西，都沒來，要跟店員說一下，他們才幫你把單找回來。,3
"店員服務很好，給人良好的服務態度。
出餐速度很快，餐點很多元很棒",5
環境衛生都不錯，但比較少點心類的，而且飲料跟其他店比稍微少了點。,4
好吃、餐點多選擇，服務人員很負責、用心,5
"鄉下來說，這種店，算是名店。
說真的，單是吃到飽，就能感動很多貪小便宜的人了，，",2
"工作人員雖然忙碌 服務態度卻一直保持很友善
餐點類型
晚餐…
全文",5
車停在停車場都還沒開出去就關門打過去也沒道歉？,1
可團訂，燒烤和火鍋也不錯吃，店內擺設裝潢也有給我很好的感覺，我大推,5
