comment,rating
"好吃平價份量大👍👍👍老闆跟老闆娘服務也很好又親切
蝦仁炒飯、日式炒泡麵、炒高麗菜、櫻桃鴨握壽司、炙燒鰻魚握壽司好吃，土瓶蒸、茶碗蒸還有味噌湯也好喝🥰🥰🥰

照片只有拍到炒泡麵，其他都被秒殺了😆",5
"價格偏貴，口味偏甜。但服務很好。
平均每人消費金額
$400-600",4
"食物的部分最推薦鰻魚；而生魚片的擺盤有待加強。
服務
內用
餐點類型
午餐
平均每人消費金額
$600-800",5
"還不錯不過味噌湯為什麼要加菜w
服務
內用
餐點類型
午餐",4
一開始看到金額有點覺得偏高，但是點完送餐後，我們家又吃不完了，Cp直算高，裡面用餐大部分都是單點，還有其他熱食比較多，我們點了生魚片丼飯（這是套餐），還有手捲及小孩可以吃的壽司！生魚片丼飯的生魚片厚切，鮭魚卵超多，生魚片很新鮮，還有一尾天使蝦（應該是），但是唯一美中不足就是醋飯沒那麼好吃，希望再加強囉！,4
海苔壽司較瘦小，醋飯微酸，其他份量不燒，味道不錯,4
"整體不錯,東西好吃 唯一缺點桌子有點黏以外都不錯
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：4
服務：3
氣氛：4",4
出菜滿快 服務員很親切 料理鮮 直值得大家來品嚐,5
"炒飯色香味俱全，烏龍麵Q彈，價格親民
空間大，是聚餐好地方",4
"每樣料理都好吃😋
店員的服務態度也很好👍很棒ㄉ一家店
有機會還會再去！ …",5
"不用多說，80歲的老人家把湯碗直接拿起來喝，就知道味道如何，媽媽笑到眼睛張不開，一邊嚷著好飽，還是一口口的吃著茶碗蒸，好吃到把桌上的碗盤都清得超乾淨的，連照相都忘了😅😅😅
不似一般學校周邊的商家，精緻的口味，乾淨的用餐環境，增添風味的日式氛圍，好啦，已經添加在個人的美食地圖啦，謝謝款待🙏 …",5
基本上還算可以，一不小心就點太多,5
覺得比較偏台式一點， 環境還不錯,3
"明明要休息了，還讓我們點餐，真心感謝
料理還不錯，還會再光顧的",4
"食物很好吃，環境很乾淨整潔，服務態度良好，很有氣氛～
服務
內用
餐點類型
晚餐
餐點：5
服務：5
氣氛：5",5
"吃了五年，口味一樣沒變
附近有路邊停車格，停車超方便
服務
內用
平均每人消費金額
$400-600
餐點：5
服務：5
氣氛：5
建議的餐點
鮭魚卵手捲 玉米手捲 鮮蝦手捲, 鮮蝦黃金豆腐磚, 鹽烤青甘下巴, 椒鹽松阪豬, 胡麻蔬果沙拉, 鮮魚味噌湯, 泰式海鮮沙拉",5
鯖魚新鮮，炸天婦羅偏鹹，但蠻好吃。,4
食材新鮮份量足，類似的套餐或菜單的價位在台北可能破千，在這裡不用1000就能飽到後腦勺了，真的太讚了!,5
"生魚片一般般 蒸蛋我點了一個原味一個鰻魚的 多了那一個小鰻魚要加35元 完全沒必要加錢點鰻魚 再來160的鰻魚炒飯 用料超級省 不知道是不是租金太貴還是成本通膨 還有一份會滴油的唐揚雞 總之不會再光顧了
服務
內用",2
"雖然貴了些，但餐點品質用餐環境，值得！
服務
內用
餐點類型
晚餐
平均每人消費金額
$400-600
餐點：4
服務：4
氣氛：4
建議的餐點
大蝦天婦羅, 蝦手捲, 椒鹽松阪豬, 鮭魚卵軍艦&炙燒干貝握壽司&鮮蝦握壽司&海膽軍艦&櫻桃鴨胸握壽司, 胡麻醬海鮮沙拉",4
