comment,rating
"好吃，就是人多，上菜會比較慢。
味增湯喝到飽，但是⋯⋯好喝喔。
天使紅蝦挺新鮮的～那個蝦膏飯真是蝦味十足啊！
烤櫛瓜一定得試試，真心推薦。",4
"生魚片非常的美味，不論是單人或團體用餐都是非常棒的地方；以單人食量稍大的可以選擇丼飯或握壽司組合，加上串燒添增不同的味覺層次、會非常的滿足。

不時的推出特別食材，可以詢問當天食材與價格、但價格不菲喲─畢竟新鮮美味的食材加上專業的師傅料理，當然需要相對的付出。 … 全文",5
好吃😋櫛瓜上的應該是明太子，鮭魚親子丼蓋飯有炙燒，熟度剛好！推！ …,5
"以日本料理來說真的很到味！
重點是便宜又大碗～ … 全文",5
"虎尾必排日本料理
食材新鮮味道就是好
這裡的生魚片丶握壽司丶一夜干是我的最愛
為了這些，會再度回來～推啦",5
不能預約只能現場排隊，一大早就排隊，味噌湯另人驚豔，免費的可以一直喝，每人有100的低消，壽司很合我的胃口，值得一來,5
"份量算多
單點一碗蓋飯可以吃得飽
米也非常用心挑過 … 全文",5
很久沒有吃到五顆星好吃的料理這次在虎尾發現這一間小間的日本料理店令人驚艷。點是親子鮪魚丼。鮪魚新鮮，鮭魚卵雖然量少了一點但是鲜度也十足。有免費的味噌湯這為正湯可是有來頭的 … 全文,5
哇沙米是用真的山葵磨的，讚，握壽司魚肉份量很夠，薄度剛好，味噌湯可以一直盛用，用餐環境舒適乾淨，食材新鮮，服務好，CP值爆表。非常推薦,5
"c綜合壽司100$口味都不錯

綜合沙拉（和風沙拉）120$ … 全文",5
"半自助式用餐～
餐具自取，味增湯無限自取，
出餐速度快，食材ok，烤魚、壽司飯好吃。",4
味增湯免費供應不錯，但開始營業時不夠熱，要營業時間再過半小時才夠熱。蝦卵手卷味道太鹹，生菜沙拉的美乃汁直接擠一大坨在盤子裡，要沾也沾不起來，可能剛冰出來，沾不動，建議蝦卵手卷可在調整鹹度，美奶汁可以直接均勻淋菜上。其餘吃過的餐點均不錯cp值高。 全文,3
這裡聽說是簡單料理的方式，親自體驗一下，果然沒錯，只要食材夠新鮮，簡單料理就可以讓海鮮展現出最好的味道。輕鬆的用餐環境，沒有壓力，本人此次用餐感覺非常滿足，有機會會再來光顧的。,4
"虎尾最推薦的美食料理
沒有不好吃的，只有你想不想吃的
因為太好吃，所以要排隊，都是現場製作，絕對新鮮，要有耐心等候，等待的時間跟家人朋友聊天培養感情，悠閒的放鬆的享受吧！
服務…
全文",5
"CP值很高，又平價新鮮又好吃。
低消是100元 ，點一盤壽司剛好100元
配上店裡的味增魚湯就很值得了👍 … 全文",5
海鮮新鮮，醋飯Q酸度剛好，服務人員很客氣，整體cp值算高，今天點的炙燒鮭魚親子蓋飯、烤北海道鯖魚、海景生魚蓋飯、龍蝦沙拉手卷、綜合壽司都好吃😋 …,5
"這是第四次來這裡用餐，真的很不錯👍
CP值很高喔！
尤其！是味增湯，湯頭很棒！ …",5
"以往是內用的老客戶，沒想到一次外帶回家給父母吃，就讓人多等半小時共五十分鐘，然後手捲還做錯。更改評價，會處理就是好店家。
服務
外帶…
全文",5
"幾年前剛開幕的時候很好吃，但這次吃到的魚雖然有斷筋但是過薄的口感比較可惜；干貝不太甜有點乾乾😹 …
服務
內用…
全文",2
店內別有洞天，滿滿的活海鮮、用心的料理，非常好吃，沒吃到雷的餐點，現場候位也沒等很久。烤魚外酥內嫩第一名、烤香菇和墨魚香腸都讓人想再來一份、烤櫛瓜軟硬適中配上明太子和奶油真的好吃。有供自取的味噌湯與麥茶。,5
